externalid,tranId,Customer,trandate,orderstatus,startdate,enddate,otherrefnum,memo,salesrep,opportunity,saleseffectivedate,leadsource,partner,Department,Class,Location,couponcode,promocode,discount-discountItem,discount-discountrate,itemLine_item,new_part,itemLine_quantity,itemLine_serialNumbers,itemLine_units,itemLine_salesPrice,itemLine_amount,itemLine_description,itemLine_isTaxable,itemLine_priceLevel,itemLine_department,itemLine_class,itemLine_location,itemLine_custom:Field Name,itemLine_custom:Field Name1,itemLine_custom:Field Name2,shipdate,shipcarrier,shipmethod,shipcomplete,shipaddresslist,shipattention,shipaddressee,shipAddr1,shipAddr2,shipCity,shipState,shipZip,shipCountry,shipPhone,terms,billattention,billAddressee,billAddr1,billAddr2,billCity,billState,billZip,billCountry,billPhone,currency,exchangerate,istaxable,taxitem,taxrate,tobeprinted,tobeemailed,email,tobefaxed,fax,customermessage,custbody_nsts_ci_exclude,custom:Field Name,custom:Field Name1,custom:Field Name2
71587,71587,0310034,02/20/19,O,?,?,JUNE -PM,?,0047,,?,,?,?,?,,?,?,Y,?,N25326KIT,,0,?,EACH,32.75,32.75,Kit Oil Filter Bauer Gen II,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71587,71587,0310034,02/20/19,O,?,?,JUNE -PM,?,0047,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71587,71587,0310034,02/20/19,O,?,?,JUNE -PM,?,0047,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-TN,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71587,71587,0310034,02/20/19,O,?,?,JUNE -PM,?,0047,,?,,?,?,?,,?,?,N,?,SLP-HP-WITH MAINTENANCE,,2,?,EACH,98.75,98.75,Single High Pressure Air Test.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SPARTA FIRE DEPT.,715 North Spring Street,,SPARTA,SPARTA,38583,USA,?,30,?,SPARTA FIRE DEPT.,PO BOX 30,,SPARTA,TN,38583,USA,?,?,?,NONTAX,?,?,Y,?,,?,(931) 738-7383,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,405.86,405.86,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25950,N25950,1,?,EACH,30.3,30.3,Filter Intake,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,N25326K,,1,?,EACH,26.93,26.93,KIT OIL FILTER ELEMENT,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-TWNLOL-NC,,1,?,EACH,172,172,LAB ON LOCALE TWIN 1989,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71592,71592,0608736,02/20/19,O,?,?,NOT SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,3.43,3.43,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HOLLY SPRINGS FIRE-RESCUE,700 FLINT POINT LN,,HOLLY SPRINGS,HOLLY SPRINGS,27540,USA,?,30,?,HOLLY SPRINGS FIRE & RESCUE,700 FLINT POINT LN,,Holly Springs,NC,27540,USA,?,?,?,NC-WAKE,?,?,Y,?,,?,(919) 552-1958,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,334.27,334.27,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,20-ML03,,1,?,EACH,69.98,69.98,CARTRIDGE 3 CHEM. LONG PLASTI,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,2,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,65-500,,0.5,?,EACH,72,72,OIL SYN. (MSDS UPON REQUEST),?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,30P,,1,?,EACH,30,30,SOLBERG FILTER,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-TWNLOL-NC,,1,?,EACH,150,150,LAB ON LOCALE TWIN 1989,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71594,71594,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,60.5,60.5,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 1,200 TOWNHALL DR,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71595,71595,0110303,02/20/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,N,?,BAS-PMOH2,,1,?,EACH,274.5,274.5,Semi Annual  Preventative Main,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71595,71595,0110303,02/20/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,N25326KIT,,1,?,EACH,32.75,32.75,Kit Oil Filter Bauer Gen II,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71595,71595,0110303,02/20/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,OIL24,OIL-0024/GAL,1,?,EACH,82.5,82.5,Oil chemlube 800 gallon,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71595,71595,0110303,02/20/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-OH,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71595,71595,0110303,02/20/19,O,?,?,FEB-PM,?,0047,,?,,?,?,?,,?,?,N,?,SLP-HP-WITH MAINTENANCE,,2,?,EACH,98.75,98.75,Single High Pressure Air Test.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-PM NC,,1,?,EACH,334.27,334.27,PREVENTATIVE MAINTENANCE NC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,HAZ MAT FEE-NC,,1,?,EACH,6.5,6.5,Haz Mat Fee - Oil Disposal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,20-ML03,,1,?,EACH,69.98,69.98,CARTRIDGE 3 CHEM. LONG PLASTI,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,30P,,1,?,EACH,30,30,SOLBERG FILTER,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,65-500,,0.5,?,EACH,72,72,OIL SYN. (MSDS UPON REQUEST),?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,AIRTEST-TWNLOL-NC,,1,?,EACH,150,150,LAB ON LOCALE TWIN 1989,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,Y,?,04-0310,,2,?,EACH,12,12,KIT O-RING (CHAMBER),?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71596,71596,0614697,02/20/19,O,?,?,SIGNED,?,0104,,?,,?,?,?,,?,?,N,?,SAS-MISC MAINT PARTS,,1,?,EACH,60.5,60.5,MISC MAINTENANCE PARTS,?,?,?,?,?,?,?,?,?,?,?,?,?,?,MORRISVILLE FIRE DEPT STA 2,10632 CHAPEL HILL RD,,MORRISVILLE,MORRISVILLE,27560,USA,?,30,?,MORRISVILLE FIRE DEPT,100 TOWN HALL DR,ATTN: MATT LAPLACA,Morrisville,NC,27560,USA,?,?,?,NC-WAKE,?,?,Y,?,RFLOYD@TOWNOFMORRISVILLE.ORG,?,(919) 460-7662,?,?,?,?,?,
71597,71597,0110303,02/20/19,O,?,?,AUG-PM,?,0047,,?,,?,?,?,,?,?,N,?,BAS-PMOH2,,1,?,EACH,274.5,274.5,Semi Annual  Preventative Main,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71597,71597,0110303,02/20/19,O,?,?,AUG-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,60037,060037A,1,?,EACH,158,158,Cartridge - SECURUS Was CTG9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71597,71597,0110303,02/20/19,O,?,?,AUG-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,N25950,N25950,1,?,EACH,30.3,30.3,Filter Intake,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71597,71597,0110303,02/20/19,O,?,?,AUG-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,M301,,1,?,EACH,4.5,4.5,O-ring - chamber Mako/Bauer.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71597,71597,0110303,02/20/19,O,?,?,AUG-PM,?,0047,,?,,?,?,?,Ohio,?,?,Y,?,M305,,1,?,EACH,4.5,4.5,Ring - backup - chamber Mako/B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71597,71597,0110303,02/20/19,O,?,?,AUG-PM,?,0047,,?,,?,?,?,,?,?,N,?,SLP-HP-WITH MAINTENANCE,,2,?,EACH,98.75,98.75,Single High Pressure Air Test.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,TIFFIN,44883,USA,?,30,?,TIFFIN FIRE & RESCUE,PO BOX 455,,TIFFIN,OH,44883,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71582,71582,0210047,09/25/19,O,?,?,Highlands -  APRIL-PM,?,0047,,?,,?,?,?,,?,?,N,?,BAS-PMFL1,,1,?,EACH,368.5,368.5,Annual  Preventative Maintenan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIGHLANDS PARK VFD,1317 COLUMBUS ST,,Lake Placid,Lake Placid,33852,USA,?,30,?,HIGHLAND COUNTY BOARD OF,EMERGENCY OPERATIONS CENTER,6850 WEST GEORGE BLVD.,SEBRING,FL,33875,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71582,71582,0210047,09/25/19,O,?,?,Highlands -  APRIL-PM,?,0047,,?,,?,?,?,,?,?,Y,?,1503,,1,?,EACH,65,65,Cartridge 27 MAKO,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIGHLANDS PARK VFD,1317 COLUMBUS ST,,Lake Placid,Lake Placid,33852,USA,?,30,?,HIGHLAND COUNTY BOARD OF,EMERGENCY OPERATIONS CENTER,6850 WEST GEORGE BLVD.,SEBRING,FL,33875,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71582,71582,0210047,09/25/19,O,?,?,Highlands -  APRIL-PM,?,0047,,?,,?,?,?,,?,?,Y,?,1803,,1,?,EACH,82,82,Cartridge 27 inch fits Mako p,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIGHLANDS PARK VFD,1317 COLUMBUS ST,,Lake Placid,Lake Placid,33852,USA,?,30,?,HIGHLAND COUNTY BOARD OF,EMERGENCY OPERATIONS CENTER,6850 WEST GEORGE BLVD.,SEBRING,FL,33875,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71582,71582,0210047,09/25/19,O,?,?,Highlands -  APRIL-PM,?,0047,,?,,?,?,?,,?,?,Y,?,X0225,,1,?,EACH,48,48,Filter - Mako intake 4.75 H x,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIGHLANDS PARK VFD,1317 COLUMBUS ST,,Lake Placid,Lake Placid,33852,USA,?,30,?,HIGHLAND COUNTY BOARD OF,EMERGENCY OPERATIONS CENTER,6850 WEST GEORGE BLVD.,SEBRING,FL,33875,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71582,71582,0210047,09/25/19,O,?,?,Highlands -  APRIL-PM,?,0047,,?,,?,?,?,,?,?,Y,?,M301,,2,?,EACH,4.5,4.5,O-ring - chamber Mako/Bauer.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIGHLANDS PARK VFD,1317 COLUMBUS ST,,Lake Placid,Lake Placid,33852,USA,?,30,?,HIGHLAND COUNTY BOARD OF,EMERGENCY OPERATIONS CENTER,6850 WEST GEORGE BLVD.,SEBRING,FL,33875,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71582,71582,0210047,09/25/19,O,?,?,Highlands -  APRIL-PM,?,0047,,?,,?,?,?,,?,?,Y,?,M305,,2,?,EACH,4.5,4.5,Ring - backup - chamber Mako/B,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIGHLANDS PARK VFD,1317 COLUMBUS ST,,Lake Placid,Lake Placid,33852,USA,?,30,?,HIGHLAND COUNTY BOARD OF,EMERGENCY OPERATIONS CENTER,6850 WEST GEORGE BLVD.,SEBRING,FL,33875,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
71582,71582,0210047,09/25/19,O,?,?,Highlands -  APRIL-PM,?,0047,,?,,?,?,?,,?,?,N,?,SLP-HP-WITH MAINTENANCE,,2,?,EACH,98.75,98.75,Single High Pressure Air Test.,?,?,?,?,?,?,?,?,?,?,?,?,?,?,HIGHLANDS PARK VFD,1317 COLUMBUS ST,,Lake Placid,Lake Placid,33852,USA,?,30,?,HIGHLAND COUNTY BOARD OF,EMERGENCY OPERATIONS CENTER,6850 WEST GEORGE BLVD.,SEBRING,FL,33875,USA,?,?,?,NONTAX,?,?,Y,?,,?,,?,?,?,?,?,
